"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
19648,"Morera","13/07/2011 10:04","Alto (> 8 mts)",118,"Grande",-68.8345215731,-32.8703974948,4,"Cuarta Oeste",1173332.70145,0
47227,"Fresno europeo","19/09/2011 10:12","Alto (> 8 mts)",180,"Grande",-68.8333304842,-32.8751663049,4,"Cuarta Este Área Fundacional",1822015.85685,0
38958,"Morera","27/12/2010 13:11","Medio (4 - 8 mts)",40,"Mediano",-68.8549929199,-32.8705136751,6,"Residencial Norte",2694682.37982,0
25531,"Morera","04/03/2011 13:44","Medio (4 - 8 mts)",92,"Grande",-68.8405439125,-32.9007822215,2,"Barrio Civico",2366816.36021,0
41168,"Morera","18/04/2011 12:01","Alto (> 8 mts)",110,"Grande",-68.8377937656,-32.8810622122,1,"Parque Central",1655357.93265,0
11323,"Eucalyptus","13/01/2011 17:12","Medio (4 - 8 mts)",35,"Mediano",-68.8471579508,-32.900007643,2,"Barrio Civico",2366816.36021,0
3088,"Morera","09/09/2011 08:46","Medio (4 - 8 mts)",100,"Grande",-68.8320447982,-32.8715201908,4,"Cuarta Este Área Fundacional",1822015.85685,0
23172,"Paraiso","19/01/2011 10:28","Alto (> 8 mts)",88,"Grande",-68.8479598164,-32.9019972889,2,"Barrio Civico",2366816.36021,0
5631,"Pltano","05/05/2011 12:55","Medio (4 - 8 mts)",40,"Mediano",-68.8389526254,-32.8770165823,1,"Parque Central",1655357.93265,0
34138,"Paraiso","11/03/2011 10:04","Alto (> 8 mts)",170,"Grande",-68.8564008698,-32.8736683493,6,"Residencial Norte",2694682.37982,0
6972,"Pltano","01/06/2011 11:40","Alto (> 8 mts)",160,"Grande",-68.8611019639,-32.896833434,5,"Residencial Sur",2423808.92355,0
11745,"Morera","02/06/2010 11:11","Medio (4 - 8 mts)",55,"Mediano",-68.8502422674,-32.8675600198,6,"Residencial Norte",2694682.37982,0
43298,"Fresno europeo","07/10/2011 11:35","Alto (> 8 mts)",128,"Grande",-68.8334204466,-32.8798956402,1,"Parque Central",1655357.93265,0
8960,"Morera","21/01/2011 09:24","Alto (> 8 mts)",50,"Mediano",-68.8483177988,-32.867087094,6,"Residencial Norte",2694682.37982,0
16381,"Prunas","03/08/2011 09:29","Medio (4 - 8 mts)",45,"Mediano",-68.8344357627,-32.8658682681,4,"Cuarta Oeste",1173332.70145,0
39847,"Morera","03/05/2011 13:14","Alto (> 8 mts)",155,"Grande",-68.8442308924,-32.8736449986,1,"Parque Central",1655357.93265,0
28974,"Pltano","26/04/2011 09:47","Alto (> 8 mts)",200,"Grande",-68.8456579957,-32.8850497101,1,"Parque Central",1655357.93265,0
31190,"Morera","04/02/2011 10:24","Bajo (2 - 4 mts)",80,"Grande",-68.8536807372,-32.8634353795,6,"Residencial Norte",2694682.37982,0
39916,"Morera","02/05/2011 10:03","Medio (4 - 8 mts)",200,"Grande",-68.8430676288,-32.8759653572,1,"Parque Central",1655357.93265,0
31991,"Fresno europeo","03/06/2011 13:12","Medio (4 - 8 mts)",60,"Mediano",-68.8589324794,-32.8878836212,5,"Residencial Sur",2423808.92355,0
18208,"Ligustro","08/08/2011 09:10","Bajo (2 - 4 mts)",60,"Mediano",-68.8389580892,-32.8683806743,4,"Cuarta Oeste",1173332.70145,0
37775,"Ailanthus","25/01/2012 08:37","Alto (> 8 mts)",110,"Grande",-68.8494957972,-32.8724704258,6,"Residencial Norte",2694682.37982,0
19521,"Morera","26/07/2011 11:36","Alto (> 8 mts)",220,"Grande",-68.837159703,-32.8716796294,4,"Cuarta Oeste",1173332.70145,0
4029,"Paraiso","21/09/2011 11:53","Muy bajo (1 - 2 mts)",8,"Chico",-68.8293462174,-32.874001583,4,"Cuarta Este Área Fundacional",1822015.85685,0
43473,"Prunas","03/10/2011 09:34","Bajo (2 - 4 mts)",50,"Mediano",-68.8316095353,-32.8789902962,4,"Cuarta Este Área Fundacional",1822015.85685,0
18027,"Morera","29/07/2011 13:25","Alto (> 8 mts)",178,"Grande",-68.8405068476,-32.8671797978,4,"Cuarta Oeste",1173332.70145,0
21032,"Fresno europeo","21/06/2011 11:55","Medio (4 - 8 mts)",45,"Mediano",-68.8639475854,-32.9015079661,5,"Residencial Sur",2423808.92355,0
17764,"Paraiso","21/07/2011 09:56","Medio (4 - 8 mts)",69,"Grande",-68.8425524372,-32.8666770792,4,"Cuarta Oeste",1173332.70145,0
16896,"Paraiso","27/07/2011 13:58","Alto (> 8 mts)",207,"Grande",-68.8389371958,-32.8653955237,4,"Cuarta Oeste",1173332.70145,0
15106,"Paraiso","18/11/2011 09:15","Bajo (2 - 4 mts)",36,"Mediano",-68.8592658116,-32.8687141837,6,"Residencial Norte",2694682.37982,0
36458,"Fresno europeo","18/03/2011 12:53","Alto (> 8 mts)",76,"Grande",-68.8539158923,-32.8787515789,6,"Residencial Norte",2694682.37982,0
14491,"Morera","30/11/2011 18:08","Bajo (2 - 4 mts)",16,"Chico",-68.8792457454,-32.8667568315,8,"Aeroparque",2203364.73622,0
15928,"Fresno americano","24/11/2011 12:06","Muy bajo (1 - 2 mts)",18,"Chico",-68.8735069898,-32.8770798713,7,"Residencial Parque",1786336.08966,0
8154,"Perenne","02/03/2011 10:47","Medio (4 - 8 mts)",76,"Grande",-68.8451744595,-32.8916820989,2,"Barrio Civico",2366816.36021,0
25185,"Morera","09/02/2011 17:25","Alto (> 8 mts)",138,"Grande",-68.836328517,-32.8983603356,2,"Barrio Civico",2366816.36021,0
353,"Morera","07/03/2012 09:25","Medio (4 - 8 mts)",120,"Grande",-68.8210835284,-32.8671501528,4,"Cuarta Este Área Fundacional",1822015.85685,0
1105,"Aguaribay","13/12/2011 17:27","Bajo (2 - 4 mts)",42,"Mediano",-68.8796823405,-32.8677286458,8,"Aeroparque",2203364.73622,0
26959,"Fresno europeo","01/11/2011 16:26","Alto (> 8 mts)",130,"Grande",-68.8367404793,-32.886628431,3,"Parque O'Higgins",1531146.02653,0
12495,"Morera","25/01/2011 13:28","Medio (4 - 8 mts)",45,"Mediano",-68.8490305383,-32.8677512114,6,"Residencial Norte",2694682.37982,0
46575,"Morera","07/09/2011 08:59","Alto (> 8 mts)",165,"Grande",-68.8323485625,-32.8695620474,4,"Cuarta Este Área Fundacional",1822015.85685,0
26515,"Conifera","04/11/2011 09:39","Bajo (2 - 4 mts)",50,"Mediano",-68.8308970769,-32.8920465944,3,"Parque O'Higgins",1531146.02653,0
43481,"Acacia visco","10/11/2011 12:36","Bajo (2 - 4 mts)",30,"Mediano",-68.8296941573,-32.8839102614,3,"Parque O'Higgins",1531146.02653,0
32484,"Fresno europeo","27/05/2011 11:03","Alto (> 8 mts)",115,"Grande",-68.853473977,-32.8891378454,5,"Residencial Sur",2423808.92355,0
3260,"Fresno europeo","03/10/2011 15:14","Muy bajo (1 - 2 mts)",4,"Chico",-68.8334532265,-32.8775852111,4,"Cuarta Este Área Fundacional",1822015.85685,0
12044,"Morera","05/05/2010 10:59","Bajo (2 - 4 mts)",64,"Grande",-68.8537238581,-32.8671172275,6,"Residencial Norte",2694682.37982,0
21138,"Perenne","17/06/2011 11:33","Alto (> 8 mts)",185,"Grande",-68.8623058778,-32.8984222074,5,"Residencial Sur",2423808.92355,0
45010,"Morera","31/08/2011 12:38","Alto (> 8 mts)",180,"Grande",-68.8251592401,-32.8695261469,4,"Cuarta Este Área Fundacional",1822015.85685,0
29739,"Pltano","15/03/2011 09:42","Alto (> 8 mts)",238,"Grande",-68.8409727775,-32.8926853165,2,"Barrio Civico",2366816.36021,0
1041,"Aguaribay","13/12/2011 12:44","Medio (4 - 8 mts)",100,"Grande",-68.8827121699,-32.8648903562,8,"Aeroparque",2203364.73622,0
11830,"Fresno europeo","02/03/2011 13:04","Bajo (2 - 4 mts)",36,"Mediano",-68.8496817472,-32.8652718554,6,"Residencial Norte",2694682.37982,0
16429,"Paraiso","12/08/2011 10:16","Medio (4 - 8 mts)",55,"Mediano",-68.8420175838,-32.8643804188,4,"Cuarta Oeste",1173332.70145,0
39440,"Morera","11/11/2010 10:42","Alto (> 8 mts)",140,"Grande",-68.8547633225,-32.8700111703,6,"Residencial Norte",2694682.37982,0
13471,"Fresno europeo","03/02/2011 09:24","Bajo (2 - 4 mts)",26,"Mediano",-68.8522270482,-32.8633677191,6,"Residencial Norte",2694682.37982,0
9387,"Fresno europeo","15/02/2011 11:35","Medio (4 - 8 mts)",84,"Grande",-68.844478465,-32.8657454766,4,"Cuarta Oeste",1173332.70145,0
11431,"Morera","24/01/2011 09:20","Alto (> 8 mts)",115,"Grande",-68.8511622628,-32.9020575103,2,"Barrio Civico",2366816.36021,0
12041,"Morera","05/05/2010 10:42","Medio (4 - 8 mts)",140,"Grande",-68.8537589184,-32.8667904627,6,"Residencial Norte",2694682.37982,0
5402,"Fresno europeo","20/04/2011 10:00","Medio (4 - 8 mts)",70,"Grande",-68.8443040378,-32.8783989326,1,"Parque Central",1655357.93265,0
24772,"Pltano","15/02/2011 12:10","Alto (> 8 mts)",256,"Grande",-68.840549076,-32.895493443,2,"Barrio Civico",2366816.36021,0
733,"Paraiso","19/12/2011 10:26","Bajo (2 - 4 mts)",40,"Mediano",-68.8807497404,-32.8723096121,8,"Aeroparque",2203364.73622,0
6374,"Fresno europeo","06/06/2011 11:11","Medio (4 - 8 mts)",30,"Mediano",-68.8589340763,-32.8880797492,5,"Residencial Sur",2423808.92355,0
39008,"Morera","27/12/2010 10:15","Alto (> 8 mts)",200,"Grande",-68.8547401555,-32.8706226095,6,"Residencial Norte",2694682.37982,0
17157,"Tilo","06/07/2011 13:31","Medio (4 - 8 mts)",25,"Mediano",-68.8349918386,-32.8627199851,4,"Cuarta Oeste",1173332.70145,0
30832,"Olmo bola","14/02/2011 13:43","Medio (4 - 8 mts)",112,"Grande",-68.8549167986,-32.8664710076,6,"Residencial Norte",2694682.37982,0
44970,"Morera","29/08/2011 11:42","Medio (4 - 8 mts)",222,"Grande",-68.824904066,-32.869427866,4,"Cuarta Este Área Fundacional",1822015.85685,0
38307,"Paraiso","02/12/2010 09:36","Alto (> 8 mts)",170,"Grande",-68.8469468095,-32.8720546484,6,"Residencial Norte",2694682.37982,0
11525,"Acer","23/02/2011 09:40","Alto (> 8 mts)",120,"Grande",-68.8534976997,-32.8661710406,6,"Residencial Norte",2694682.37982,0
40137,"Perenne","14/04/2011 08:54","Medio (4 - 8 mts)",240,"Grande",-68.8434182383,-32.880150555,1,"Parque Central",1655357.93265,0
29606,"Olmo comun","03/03/2011 13:14","Alto (> 8 mts)",125,"Grande",-68.8445350453,-32.890920948,2,"Barrio Civico",2366816.36021,0
3837,"Paraiso","02/09/2011 09:56","Alto (> 8 mts)",123,"Grande",-68.830390591,-32.870627435,4,"Cuarta Este Área Fundacional",1822015.85685,0
3303,"Morera","29/09/2011 14:05","Bajo (2 - 4 mts)",20,"Chico",-68.8231736085,-32.8733839571,4,"Cuarta Este Área Fundacional",1822015.85685,0
45870,"Morera","25/08/2011 13:31","Alto (> 8 mts)",190,"Grande",-68.8192041286,-32.8699910759,4,"Cuarta Este Área Fundacional",1822015.85685,0
40482,"Fresno europeo","11/04/2011 09:23","Muy bajo (1 - 2 mts)",5,"Chico",-68.843337405,-32.8817410985,1,"Parque Central",1655357.93265,0
27282,"Pltano","31/10/2011 09:14","Alto (> 8 mts)",130,"Grande",-68.8345348198,-32.8898458337,3,"Parque O'Higgins",1531146.02653,0
40731,"Morera","15/04/2011 12:30","Alto (> 8 mts)",200,"Grande",-68.843020326,-32.8844935095,1,"Parque Central",1655357.93265,0
28100,"Pltano","21/02/2011 19:18","Alto (> 8 mts)",290,"Grande",-68.8496232267,-32.8910850679,5,"Residencial Sur",2423808.92355,0
46034,"Morera","20/09/2011 08:53","Bajo (2 - 4 mts)",42,"Mediano",-68.8206545175,-32.8733590169,4,"Cuarta Este Área Fundacional",1822015.85685,0
23029,"Morera","10/06/2011 18:42","Bajo (2 - 4 mts)",18,"Chico",-68.8625042991,-32.901643354,5,"Residencial Sur",2423808.92355,0
42357,"Morera","05/10/2011 11:10","Alto (> 8 mts)",102,"Grande",-68.8347988575,-32.8752921157,4,"Cuarta Este Área Fundacional",1822015.85685,0
29701,"Fresno americano","02/03/2011 15:19","Alto (> 8 mts)",48,"Mediano",-68.8418302687,-32.8936337206,2,"Barrio Civico",2366816.36021,0
13830,"Morera","25/01/2011 09:53","Alto (> 8 mts)",130,"Grande",-68.849168959,-32.8632853327,6,"Residencial Norte",2694682.37982,0
5430,"Morera","18/04/2011 12:36","Medio (4 - 8 mts)",90,"Grande",-68.8428351798,-32.8794253134,1,"Parque Central",1655357.93265,0
11483,"Ailanthus","06/01/2011 10:17","Alto (> 8 mts)",106,"Grande",-68.843258027,-32.8625465737,4,"Cuarta Oeste",1173332.70145,0
34921,"Perenne","06/04/2011 10:55","Alto (> 8 mts)",250,"Grande",-68.8565387463,-32.8804592361,7,"Residencial Parque",1786336.08966,0
46788,"Fresno europeo","07/09/2011 11:10","Medio (4 - 8 mts)",196,"Grande",-68.8320869801,-32.8724626266,4,"Cuarta Este Área Fundacional",1822015.85685,0
5074,"Morera","10/08/2011 13:00","Alto (> 8 mts)",150,"Grande",-68.8392733548,-32.8637725315,4,"Cuarta Oeste",1173332.70145,0
27208,"Pltano","26/10/2011 12:17","Alto (> 8 mts)",190,"Grande",-68.8362135032,-32.8898267636,3,"Parque O'Higgins",1531146.02653,0
820,"Aguaribay","16/12/2011 11:35","Medio (4 - 8 mts)",108,"Grande",-68.8824180207,-32.8670305341,8,"Aeroparque",2203364.73622,0
4597,"Paraiso","03/08/2011 07:52","Medio (4 - 8 mts)",73,"Grande",-68.835625606,-32.8678645418,4,"Cuarta Oeste",1173332.70145,0
39571,"Paraiso","26/10/2010 09:18","Alto (> 8 mts)",110,"Grande",-68.848887493,-32.8695684215,6,"Residencial Norte",2694682.37982,0
33238,"Pltano","09/05/2011 11:42","Alto (> 8 mts)",130,"Grande",-68.8564723728,-32.8919555725,5,"Residencial Sur",2423808.92355,0
21635,"Pltano","10/06/2011 10:37","Alto (> 8 mts)",280,"Grande",-68.8537248474,-32.8966088218,5,"Residencial Sur",2423808.92355,0
133,"Paraiso sombrilla","29/02/2012 10:14","Medio (4 - 8 mts)",90,"Grande",-68.8576602822,-32.8640745531,6,"Residencial Norte",2694682.37982,0
5293,"Acer","28/04/2011 13:33","Medio (4 - 8 mts)",160,"Grande",-68.8432621265,-32.8771624296,1,"Parque Central",1655357.93265,0
2402,"Fresno europeo","20/10/2011 11:37","Medio (4 - 8 mts)",70,"Grande",-68.833226223,-32.8886901775,3,"Parque O'Higgins",1531146.02653,0
477,"Fresno europeo","07/03/2012 10:49","Muy bajo (1 - 2 mts)",3,"Chico",-68.822729257,-32.8684474956,4,"Cuarta Este Área Fundacional",1822015.85685,0
4423,"Fresno americano","12/08/2011 11:11","Alto (> 8 mts)",160,"Grande",-68.8337958941,-32.8688856494,4,"Cuarta Oeste",1173332.70145,0
2115,"Fresno europeo","18/10/2011 11:23","Medio (4 - 8 mts)",110,"Grande",-68.8305148243,-32.8878103388,3,"Parque O'Higgins",1531146.02653,0
14157,"Jacarand","30/11/2011 10:35","Medio (4 - 8 mts)",64,"Grande",-68.8766223574,-32.8674020154,8,"Aeroparque",2203364.73622,0
38825,"Morera","13/12/2010 13:48","Alto (> 8 mts)",90,"Grande",-68.8496558523,-32.8715867984,6,"Residencial Norte",2694682.37982,0
43154,"Fresno americano","05/10/2011 10:50","Alto (> 8 mts)",90,"Grande",-68.8300965969,-32.8790771616,4,"Cuarta Este Área Fundacional",1822015.85685,0
26088,"Acacia SP","04/11/2011 16:46","Medio (4 - 8 mts)",120,"Grande",-68.8327277191,-32.8867698336,3,"Parque O'Higgins",1531146.02653,0
12074,"Morera","02/02/2010 12:08","Medio (4 - 8 mts)",113,"Grande",-68.8528787837,-32.8678018421,6,"Residencial Norte",2694682.37982,0
41863,"Conifera","05/05/2011 12:32","Alto (> 8 mts)",80,"Grande",-68.8415616481,-32.8785816155,1,"Parque Central",1655357.93265,0
5222,"Pltano","05/05/2011 13:05","Medio (4 - 8 mts)",54,"Mediano",-68.8411649212,-32.8747848767,1,"Parque Central",1655357.93265,0
26945,"Fresno europeo","01/11/2011 17:02","Medio (4 - 8 mts)",84,"Grande",-68.8363500646,-32.8874549525,3,"Parque O'Higgins",1531146.02653,0
31411,"Fresno europeo","23/05/2011 10:12","Muy bajo (1 - 2 mts)",4,"Chico",-68.8504179894,-32.8848391705,1,"Parque Central",1655357.93265,0
4984,"Jacarand","28/06/2011 13:07","Medio (4 - 8 mts)",32,"Mediano",-68.8335456293,-32.8635547821,4,"Cuarta Oeste",1173332.70145,0
39068,"Paraiso sombrilla","22/12/2010 09:58","Muy bajo (1 - 2 mts)",20,"Chico",-68.8532881582,-32.8708600173,6,"Residencial Norte",2694682.37982,0
43411,"Morera","27/10/2011 12:54","Bajo (2 - 4 mts)",44,"Mediano",-68.831067263,-32.8808557606,3,"Parque O'Higgins",1531146.02653,0
26428,"Fresno europeo","09/11/2011 09:29","Medio (4 - 8 mts)",120,"Grande",-68.8344499057,-32.8921752406,3,"Parque O'Higgins",1531146.02653,0
12825,"Jacarand","20/01/2011 12:04","Medio (4 - 8 mts)",50,"Mediano",-68.8472599827,-32.8635206703,4,"Cuarta Oeste",1173332.70145,0
17724,"Paraiso","18/07/2011 09:37","Medio (4 - 8 mts)",100,"Grande",-68.8424093002,-32.8673217009,4,"Cuarta Oeste",1173332.70145,0
42420,"Pltano","28/09/2011 11:14","Alto (> 8 mts)",168,"Grande",-68.8335003417,-32.8754745496,4,"Cuarta Este Área Fundacional",1822015.85685,0
31272,"Morera","03/02/2011 12:29","Alto (> 8 mts)",110,"Grande",-68.8533993679,-32.8647591141,6,"Residencial Norte",2694682.37982,0
37212,"Pltano","14/03/2011 11:15","Medio (4 - 8 mts)",70,"Grande",-68.8584758527,-32.8728037505,6,"Residencial Norte",2694682.37982,0
18326,"Pltano","02/08/2011 10:34","Alto (> 8 mts)",160,"Grande",-68.8377403196,-32.8675748387,4,"Cuarta Oeste",1173332.70145,0
28255,"Morera","28/02/2011 16:27","Alto (> 8 mts)",172,"Grande",-68.8482363401,-32.8933442815,2,"Barrio Civico",2366816.36021,0
45802,"Fresno europeo","01/09/2011 11:04","Medio (4 - 8 mts)",120,"Grande",-68.8192679871,-32.870403328,4,"Cuarta Este Área Fundacional",1822015.85685,0
4010,"Morera","23/09/2011 10:01","Medio (4 - 8 mts)",110,"Grande",-68.8266174825,-32.8763958641,4,"Cuarta Este Área Fundacional",1822015.85685,0
37834,"Morera","24/11/2010 12:02","Alto (> 8 mts)",210,"Grande",-68.8531977732,-32.8730585125,6,"Residencial Norte",2694682.37982,0
44899,"Morera","23/08/2011 09:47","Medio (4 - 8 mts)",95,"Grande",-68.8250216845,-32.8672081494,4,"Cuarta Este Área Fundacional",1822015.85685,0
3373,"Morera","30/09/2011 12:50","Medio (4 - 8 mts)",70,"Grande",-68.8309820264,-32.8765062737,4,"Cuarta Este Área Fundacional",1822015.85685,0
33284,"Morera","27/06/2011 09:34","Medio (4 - 8 mts)",46,"Mediano",-68.8562440348,-32.8901351556,5,"Residencial Sur",2423808.92355,0
34088,"Olmo comun","31/05/2011 12:52","Medio (4 - 8 mts)",110,"Grande",-68.8568606698,-32.883767752,5,"Residencial Sur",2423808.92355,0
8564,"Prunas","03/02/2011 09:23","Medio (4 - 8 mts)",35,"Mediano",-68.8416765218,-32.9040071302,2,"Barrio Civico",2366816.36021,0
4958,"Fresno americano","15/07/2011 11:58","Medio (4 - 8 mts)",145,"Grande",-68.8435606842,-32.869717643,4,"Cuarta Oeste",1173332.70145,0
34161,"Morera","10/03/2011 12:57","Medio (4 - 8 mts)",60,"Mediano",-68.8568193316,-32.8730548655,6,"Residencial Norte",2694682.37982,0
7054,"Paraiso","09/06/2011 11:14","Alto (> 8 mts)",124,"Grande",-68.8580506083,-32.8970609448,5,"Residencial Sur",2423808.92355,0
36606,"Aguaribay","15/06/2011 13:46","Bajo (2 - 4 mts)",64,"Grande",-68.8571406444,-32.8827765708,5,"Residencial Sur",2423808.92355,0
44196,"Acacia SP","17/10/2011 09:57","Alto (> 8 mts)",135,"Grande",-68.8346590578,-32.8824684792,3,"Parque O'Higgins",1531146.02653,0
5489,"Fresno europeo","08/04/2011 10:21","Medio (4 - 8 mts)",170,"Grande",-68.8448441058,-32.8810014633,1,"Parque Central",1655357.93265,0
9519,"Morera","03/02/2011 09:50","Bajo (2 - 4 mts)",24,"Mediano",-68.8529792921,-32.8637752574,6,"Residencial Norte",2694682.37982,0
32652,"Morera","24/06/2011 13:44","Medio (4 - 8 mts)",20,"Chico",-68.8506776527,-32.8907637503,5,"Residencial Sur",2423808.92355,0
16885,"Caducifolio","28/07/2011 13:33","Bajo (2 - 4 mts)",35,"Mediano",-68.8397781362,-32.8652331894,4,"Cuarta Oeste",1173332.70145,0
38411,"Paraiso","04/11/2010 11:12","Alto (> 8 mts)",185,"Grande",-68.8522393996,-32.8702462691,6,"Residencial Norte",2694682.37982,0
19172,"Morera","18/07/2011 10:27","Alto (> 8 mts)",150,"Grande",-68.840766531,-32.8731304095,4,"Cuarta Oeste",1173332.70145,0
35726,"Fresno europeo","09/03/2011 09:23","Medio (4 - 8 mts)",93,"Grande",-68.8545392801,-32.8735982107,6,"Residencial Norte",2694682.37982,0
7778,"Fresno europeo","13/05/2011 08:51","Medio (4 - 8 mts)",120,"Grande",-68.8565807907,-32.8858376064,5,"Residencial Sur",2423808.92355,0
33358,"Paraiso","19/05/2011 10:13","Medio (4 - 8 mts)",95,"Grande",-68.8573274932,-32.8907606114,5,"Residencial Sur",2423808.92355,0
11527,"Olmo bola","23/02/2011 09:31","Alto (> 8 mts)",50,"Mediano",-68.8533244227,-32.8661594338,6,"Residencial Norte",2694682.37982,0
34315,"Fresno europeo","09/03/2011 09:54","Medio (4 - 8 mts)",80,"Grande",-68.8519716354,-32.874347572,6,"Residencial Norte",2694682.37982,0
36718,"Morera","14/06/2011 10:28","Medio (4 - 8 mts)",120,"Grande",-68.8601182334,-32.8814635549,7,"Residencial Parque",1786336.08966,0
19266,"Fresno americano","03/08/2011 11:14","Medio (4 - 8 mts)",40,"Mediano",-68.8370203017,-32.8704463983,4,"Cuarta Oeste",1173332.70145,0
12249,"Prunas","14/01/2011 13:34","Bajo (2 - 4 mts)",55,"Mediano",-68.8459825753,-32.8677582758,4,"Cuarta Oeste",1173332.70145,0
13109,"Morera","16/02/2011 12:32","Alto (> 8 mts)",132,"Grande",-68.8455533966,-32.8660571735,4,"Cuarta Oeste",1173332.70145,0
10334,"Morera","30/11/2010 10:36","Alto (> 8 mts)",90,"Grande",-68.8559900006,-32.8722044967,6,"Residencial Norte",2694682.37982,0
32383,"Morera","06/05/2011 09:06","Alto (> 8 mts)",115,"Grande",-68.8529644843,-32.8924917907,5,"Residencial Sur",2423808.92355,0
25706,"Morera","04/02/2011 09:37","Bajo (2 - 4 mts)",23,"Mediano",-68.8410678529,-32.9025755958,2,"Barrio Civico",2366816.36021,0
18781,"Morera","08/07/2011 13:12","Alto (> 8 mts)",122,"Grande",-68.8384521676,-32.8729775805,4,"Cuarta Oeste",1173332.70145,0
10296,"Fresno europeo","02/12/2010 09:44","Alto (> 8 mts)",60,"Mediano",-68.8468206833,-32.872118022,6,"Residencial Norte",2694682.37982,0
43983,"Fresno americano","14/10/2011 12:12","Medio (4 - 8 mts)",160,"Grande",-68.8339444476,-32.8859819291,3,"Parque O'Higgins",1531146.02653,0
3371,"Pltano","30/09/2011 14:59","Alto (> 8 mts)",200,"Grande",-68.8315740458,-32.8764663563,4,"Cuarta Este Área Fundacional",1822015.85685,0
26480,"Perenne","09/11/2011 09:39","Alto (> 8 mts)",120,"Grande",-68.8317179748,-32.8917697104,3,"Parque O'Higgins",1531146.02653,0
14451,"Paraiso sombrilla","02/12/2011 08:43","Bajo (2 - 4 mts)",60,"Mediano",-68.8778370317,-32.8673535277,8,"Aeroparque",2203364.73622,0
42276,"Olmo bola","03/05/2011 12:26","Alto (> 8 mts)",70,"Grande",-68.8383883952,-32.8763243144,1,"Parque Central",1655357.93265,0
16945,"Morera","16/08/2011 13:12","Medio (4 - 8 mts)",123,"Grande",-68.8369368435,-32.8654159888,4,"Cuarta Oeste",1173332.70145,0
